True Label,AM1_dipole,AM1_HF,AM1_HOMO,AM1_LUMO,ASA+,ASA-,ASA_P,CASA+,CASA-,DASA,DCASA,dipoleX,dipoleY,dipoleZ,E,E_ang,E_ele,E_oop,E_sol,E_tor,FCASA+,FCASA-,MNDO_dipole,pmi,pmi1,pmiX,pmiY,pmiZ,rgyr,std_dim1,std_dim2,std_dim3,vsurf_A,vsurf_CP,vsurf_CW2,vsurf_CW3,vsurf_D3,vsurf_D8,vsurf_DD12,vsurf_DD13,vsurf_DD23,vsurf_DW12,vsurf_DW13,vsurf_DW23,vsurf_EDmin1,vsurf_EWmin1,vsurf_HB1,vsurf_HB2,vsurf_HB3,vsurf_HB5,vsurf_ID3,vsurf_ID6,vsurf_ID7,vsurf_ID8,vsurf_IW1,vsurf_IW2,vsurf_IW3,vsurf_IW4,vsurf_IW6,vsurf_IW7,vsurf_IW8,vsurf_W1,vsurf_W2,vsurf_W3,vsurf_W4,vsurf_W7,vsurf_Wp2,vsurf_Wp3,vsurf_Wp5,ast_fraglike,ast_fraglike_ext,ast_violation,ast_violation_ext,a_acc,a_acid,a_aro,a_base,a_don,a_donacc,a_heavy,a_IC,a_nCl,a_nF,a_nH,a_nN,a_nO,a_nS,balabanJ,b_1rotN,b_double,b_max1len,b_single,b_triple,chi1v_C,chiral,chiral_u,diameter,FCharge,GCUT_SLOGP_0,h_ema,h_emd,h_emd_C,h_logS,h_log_dbo,h_log_pbo,h_pavgQ,h_pKa,h_pKb,h_pstates,h_pstrain,Kier3,KierA2,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),mutagenic,opr_brigid,opr_leadlike,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,reactive,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VDistEq,vsa_acc,vsa_acid,vsa_base,vsa_don,vsa_other,vsa_pol,weinerPath,E_vdw
0,3.5252092,272.86542,-8.7873898,-1.71158,408.87973,394.12314,195.85373,1388.9645,1340.4128,14.756589,48.55164,0.26529941,0.29033625,-0.010495639,90.631989,28.810352,2.1210461,0.022297507,-19.650501,10.780258,1.729713,1.6692504,4.17275,16100.764,4956.9019,7676.4761,8334.5693,89.717575,5.4171886,4.2398043,3.379014,0.65948755,7.1087351,0.15599516,2.065665,1.277279,664.625,178.5,2,2.5,0.5,9,9.0138779,0.5,-2.8671868,-9.036972,287.375,299.5,362.875,84.125,1.8167812,2.5305631,1.1693827,0.25119919,0.30496264,2.1474741,3.714576,5.2283182,5.3620262,5.0959663,4.9302053,1839.25,1044.125,517.5,157.25,27.875,744.625,154.625,0,0,0,3,3,6,0,40,0,0,6,40,83.702103,0,0,16,6,0,2,1.0188725,2,0,1,18,0,10.297435,0,0,14,0,-0.70276368,10.202438,4.5496211,4.5496211,-12.807673,0,21.82111,0.000541976,14,10.265784,1.0046283,0.000323194,4.4155374,7.6826487,6,0,0,2,10.50812,1,46,0,2,3,5.678,-5.6799998,2.550348,-2.550348,4.4170794,81.645279,40.197308,0,0,0,53.892471,37.761047,171.56865,0,0,11.365152,32.300827,0,252.99568,43.665977,97.558449,180.15215,53.892471,281.99295,239.74445,43.665977,151.15486,193.40338,107.48888,8,0,0,8.4328003,0,93.475143,0,0,0,0,0,322.47821,0,61.65247,0,93.475143,0,0,40.187252,282.29095,0,61.65247,77.339996,3.6422834,43.665977,0,0,0,53.892471,43.665977,4840,28.192684
0,6.0939255,-40.71946,-8.2704296,-0.58573002,298.96439,138.3073,77.018425,649.35065,300.26517,160.65709,349.08548,-1.1852199,0.19163235,0.024511589,36.579636,14.189682,-6.8466578,-0.57506824,-1.5585544,8.3853502,1.485005,0.68667871,5.3946838,2192.2229,611.87073,1299.6025,876.16418,16.456219,3.0142045,2.6518626,2.0045731,0.59697199,6.4370413,0.39413568,1.9582251,0.7674228,316,68.625,1.8027756,2.0615528,0.70710677,0.5,0.5,1,-2.4280274,-5.992979,183.375,121.5,117,18.125,0.94162798,1.3013965,0.67238069,0.50779289,0.77234155,2.2713482,4.2693372,5.6880541,5.3445811,5.0556812,0,876.125,403.5,143.375,43.375,1.5,282,26.375,0,1,1,0,0,1,0,6,0,0,1,18,47.258289,0,0,15,1,2,0,1.6239038,0,2,2,28,0,5.1951408,0,0,8,0,-0.983284,3.25877,4.4556141,4.4556141,-3.5935969,0,5.6395636,0,14,14,1,0,1.8962963,3.3842685,3,0,1,0,2.8210001,0,20,1,0,0,2.744,-2.747,1.0477629,-1.0477629,100.94082,21.254677,0,0,0,14.708499,0,61.523602,0,0,0,0,16.070677,0,77.594276,16.070677,30.779177,136.90399,14.708499,157.33444,92.057724,16.070677,57.163826,122.44055,41.093147,4,0,0.16666667,2.3175399,14.124202,7.7454643,23.862217,36.879158,9.5567245,37.736813,0,35.286369,55.379993,8.0001755,23.862217,10.999887,3.1243138,14.800153,2.7567475,110.75999,62.267803,0,29.540001,2.6975336,13.566921,0,0,0,17.212255,13.566921,521,9.9267979
0,2.9929774,159.56502,-8.0018597,-0.58832002,370.26352,342.54248,0,1243.345,1149.23,27.721064,94.11496,0.22934446,0.31329563,0.028865494,55.730976,13.97939,-10.090334,0.093639269,-3.3474457,10.207745,1.7442964,1.6122619,2.471601,11666.082,1424.7976,3390.5205,8062.082,213.47934,5.4105754,5.1398239,2.1485093,0.81070995,12.353964,0.80663824,1.9459699,0.60039115,609,159.75,2.95804,7,6.5383482,1,1.4142135,1,-2.5051417,-4.6938314,190,64.25,89,11.25,0.30777743,0.50662363,0.33538941,0.28456363,0.97317731,2.3062544,5.2672892,12.018414,12.131401,0,0,1434,630.25,149.375,25.125,0,566,60.375,0,0,0,2,3,1,0,30,0,0,1,31,62.590839,0,0,22,2,0,0,1.1261897,5,0,1,27,0,9.2081184,0,0,16,0,-0.81740224,2.0880566,6.0905466,6.0905466,-8.4625692,0,16.380146,0.053663436,14,8.2463675,1.2326469,0.032882657,5.7421875,7.2608275,2,0,1,1,7.9629998,0,30,0,5,2,3.9200001,-3.9200001,1.5573127,-1.5573127,53.590485,93.838493,0,0,0,0,0,106.87339,147.05885,0,0,0,5.6825762,0,259.61481,5.6825762,5.6825762,147.42897,0,401.36121,250.78065,5.6825762,5.6825762,156.26314,0,8,0,0.90322578,7.8853998,3.1243138,16.78553,0,0,0,0,0,400.0347,0,8.2702427,0,16.78553,3.1243138,0,21.012543,387.29239,0,0,16.129999,3.7993248,5.6825762,0,0,0,0,5.6825762,2982,19.745005
0,4.9149661,126.00139,-8.4981003,-1.26952,355.28098,324.32504,127.7262,1583.4873,1445.1924,30.955933,138.29492,-0.93533677,0.10010014,0.58583319,41.723427,28.547518,-36.899681,-9.828021,-30.529461,21.49925,2.3300078,2.1265149,5.2356024,13952.386,946.09949,1756.9386,12112.141,83.307159,5.7059579,5.9088497,1.6324506,0.54829866,2.2516582,0.078955613,2.2140214,1.3744642,447.625,104.125,0.5,0.70710677,1.118034,0.86602539,1.118034,0.70710677,-2.7172852,-7.3804984,330.375,355.25,379.25,77.75,0.63777262,0.71757042,0.92173654,1.2846128,0.28395569,0.35165992,0.835886,1.6070057,2.7848294,3.2454441,4.5856776,1598.375,964.5,494.5,193.125,13,609.25,115.25,5.875,0,0,3,3,4,0,25,0,1,5,30,76.041924,0,0,16,4,1,2,1.0056489,3,0,3,24,0,6.8498411,0,0,16,0,-0.89679587,8.5139875,7.0947871,4.9761143,-7.403254,0.5005101,13.397914,0.001498564,14,9.8236732,1.0113735,0.000894061,4.0833335,6.6945062,5,1,1,1,4.0390601,1,31,0,3,2,4.6880002,-4.6880002,2.10905,-2.10905,30.198252,82.393066,8.6190128,39.320385,0,0,0,101.8162,61.274521,0,0,11.365152,5.8194671,16.008261,196.2836,33.192883,33.192883,160.53072,0,268.60043,198.6673,33.192883,88.213882,158.14702,55.021,8,0,0.26666668,5.2483401,0,92.453186,19.549404,0,4.115149,40.83828,0,200.39557,0,36.791183,24.085844,50.35659,3.1014678,4.115149,29.844793,231.81184,0,50.827091,86.980003,3.7772043,33.055988,0,0,5.6825762,24.327271,38.738567,2728,12.453709
0,2.8875747,72.476082,-8.6274204,-0.94906998,230.56044,231.09229,33.572968,476.33786,476.5123,0.53185558,0.17444445,0.52786356,0.13684593,-0.002513788,68.254311,41.088951,0.54717231,0.00064426,-3.7291474,2.2234628,1.0318099,1.0321878,2.7466218,2755.8049,823.16498,835.69952,1920.1023,0.002988772,3.1989219,3.136935,2.0793712,0.00217897,5.6655283,1.2856672,1.91789,0.825297,380.125,85.5,0.5,0.5,0.70710677,0.5,0.86602539,0.70710677,-2.7296786,-4.3110428,122.625,74,110.625,4.875,0.45798966,0.83007044,0.99044275,0.53011531,0.19344251,1.0167171,2.6153557,4.9981265,5.6188703,0,0,950.125,425.625,148.125,24.375,0,351.625,37.5,0,0,0,1,1,1,0,19,0,0,1,21,41.23563,0,0,11,1,1,0,1.5552988,0,1,1,14,0,6.1487174,0,0,8,0,-0.89146811,1.8100007,3.4732673,3.4732673,-5.792594,0,11.302961,0,14,14,1,0,1.8,3.1203432,2,0,1,0,5.1880002,1,24,1,0,1,2.523,-2.5239999,1.1439899,-1.1439899,8.8341589,60.318348,0,0,0,12.949531,0,26.718348,110.29414,0,0,0,13.566921,0,150.57941,13.566921,26.516451,82.102036,12.949531,206.16499,161.76997,13.566921,26.516451,70.911476,12.949531,5,0,0,4.4633999,0,7.1578765,0,0,27.047791,0,0,209.88039,0,0,23.862217,1.8990928,0,3.185575,15.805352,194.07503,5.2587838,0,22,2.7442451,13.566921,0,0,0,12.949531,13.566921,754,12.688788
0,2.3572009,-12.17066,-8.3962097,-0.92790002,351.40091,277.96371,167.64949,1101.9933,872.52808,73.437202,229.46516,-0.44908771,0.13711357,-0.034741368,61.598648,33.250088,-16.433659,0.062243205,-5.5007834,15.711837,1.7509615,1.3863634,2.6138954,7710.6465,1688.8209,5965.604,1655.1849,89.857712,4.6383467,4.0525689,2.4266543,0.76499426,4.468082,0.16943645,2.250186,1.3692243,417.75,94.125,0.70710677,0.5,0.5,0.5,0.5,0.70710677,-2.6398327,-6.3772173,286.375,286.5,244.25,28.25,1.0119039,1.6359433,0.78496057,0.20991614,0.51539075,1.4582212,2.4063573,3.1868355,5.8001666,7.9730115,10.343362,1387.875,817,375.125,106.25,2.875,530.5,130.875,10.5,0,0,4,5,5,0,17,0,5,10,27,67.212357,0,0,18,2,3,0,1.4109741,4,3,2,28,0,7.0830045,0,0,13,0,-0.85410661,5.4698477,12.103136,4.5136638,-5.0731139,0,11.865231,-0.7984578,6.3996873,9.5077496,2.9441991,3.7930593,4.7755103,6.2178283,5,3,1,1,4.1659999,0,23,1,4,1,4.5949998,-4.5960002,2.1530714,-2.1530714,32.388477,68.776871,11.190562,8.6190128,20.648346,14.708499,0,35.419662,110.29414,0,0,5.6825762,13.566921,15.671971,180.63527,34.921467,70.278313,156.33177,35.356846,226.99724,186.95512,65.993935,109.9698,150.0119,43.975857,7,0,0.25925925,5.0609999,0,24.530994,16.78553,50.770454,29.804539,5.2434282,0,208.71642,37.736813,0,23.862217,16.78553,67.555984,11.185751,14.641393,231.81184,7.7454643,0,86.209999,3.4634335,0,0,0,0,25.899061,52.065914,1871,8.8287477
0,3.0193779,38.62072,-8.4021597,-0.93220001,307.19708,294.92737,103.52531,881.65564,848.21112,12.269702,33.444481,-0.56897396,0.05592148,-0.018938145,61.498672,30.075985,-9.2363682,0.08684665,-7.4058981,12.152895,1.4642415,1.4086974,2.7096741,6854.8418,1413.6691,5436.4639,1335.0856,83.292244,4.4876132,4.0416279,2.329263,0.71474665,6.9106107,0.21687843,2.0473213,1.1956657,429.5,93.25,0.70710677,0.5,0.5,0.5,0.5,0.70710677,-2.6351297,-6.4661412,237.875,208.625,206.125,25.875,1.4567873,2.1758242,0.94538116,0.14635845,0.81213921,2.5034561,3.8849003,5.2047744,6.4299488,7.4460673,10.020594,1302.375,704.625,313.375,88.875,3.125,496,107.25,8.5,0,0,4,5,4,0,23,0,4,8,26,60.369835,0,0,16,2,2,0,1.4115086,4,1,1,21,0,6.8927345,0,0,12,0,-0.85410547,4.5608492,10.264791,4.3416033,-5.7932878,0,13.33648,-0.83084065,6.3059316,9.5251856,1.6093607,3.3014205,4.54321,5.7535381,4,2,1,1,5.1529999,0,23,1,4,1,4.0890002,-4.0900002,1.9267402,-1.9267402,8.8341589,73.11451,11.190562,8.6190128,10.324173,14.708499,0,24.509808,147.05885,0,0,5.6825762,13.566921,7.9044313,198.72258,27.153929,52.1866,126.79091,25.032671,258.14523,205.28525,33.716587,67.368271,120.22826,33.651684,6,0,0.53846157,5.1089001,0,24.530994,16.78553,25.385227,27.047791,0,0,264.40271,0,0,23.862217,16.78553,42.170757,3.185575,17.39814,247.00458,7.7454643,0,65.980003,3.4085472,0,0,0,0,25.899061,38.498993,1679,10.359268
0,2.1640151,-54.895641,-8.5453196,-1.0517401,312.77261,312.76926,120.44279,948.95215,949.2547,0.003357183,0.30258358,-0.003944981,0.048586927,0.1395701,67.7332,34.728962,-13.982443,0.088625744,-5.6623735,18.789915,1.5170082,1.5174918,2.6099434,8652.0088,2173.8628,6476.5044,2084.1846,91.319771,4.7818456,4.046555,2.4028919,0.77757317,5.8825989,0.17953846,2.4552162,1.6913867,368,93.375,0.5,0.5,0.70710677,0.5,0.5,0.70710677,-2.5516939,-6.8758626,363.25,432,334.75,24,0.11986148,0.18931124,0.40123492,0.76756477,0.66822958,0.84204435,1.2741609,3.7546611,6.8697624,7.6477981,10.476893,1424.875,931.625,452.5,103.875,2.75,499.625,117.75,8.75,0,0,4,5,4,0,17,0,4,8,28,72.107498,0,2,16,2,2,0,1.4128796,4,3,2,27,0,6.953248,1,1,13,0,-0.85410678,5.4271903,11.918276,5.9927511,-5.4837146,0,12.014946,-0.84506124,6.2603669,9.5122766,2.8317997,3.7120912,5.0237813,6.3677006,4,2,1,1,4.6960001,0,23,1,4,1,4.467,-4.4679999,2.123296,-2.123296,23.857704,64.583733,25.678663,8.6190128,10.324173,14.708499,0,87.992867,49.019615,0,0,29.499847,13.566921,7.9044313,187.98369,50.971199,76.003868,147.77179,25.032671,226.5015,201.03912,70.135033,109.25397,134.71635,39.118938,7,0,0.2857143,5.2624002,0,24.530994,36.252789,25.385227,29.804539,0,0,208.71642,18.868406,29.920227,23.862217,46.705757,51.291775,16.288561,14.641393,212.94344,7.7454643,0,65.980003,3.5016007,0,0,0,0,25.899061,38.498993,2074,9.2830563
0,0.98414278,142.95499,-7.7195802,-0.94906998,429.14032,311.8176,98.436661,1556.9211,1130.6505,117.32274,426.27054,-0.094830818,0.37113592,-0.15786389,75.714317,27.098854,-2.1915321,0.75843441,-7.0116262,12.97014,2.1012275,1.5259309,0.51274651,15041.347,1223.4897,3608.8184,11192.576,239.95238,5.7774119,5.8450398,1.9111489,0.89564061,6.6291804,0.83669966,1.887139,0.89595145,612,138.875,0.5,0.86602539,0.70710677,0.5,0.5,0.70710677,-2.6845307,-5.3696485,164.625,102.875,167.875,10.75,0.096302621,0.26898503,0.49599767,0.83540332,0.45812038,0.85171747,1.4057744,4.1831398,6.69344,6.5906992,0,1475.875,698.875,248.75,31.25,0.375,596,80.875,0,0,0,2,3,1,0,27,0,0,1,32,74.050491,0,0,22,2,0,2,1.036772,4,0,4,31,0,8.9212084,0,0,16,0,-0.93175334,2.6802318,4.4753609,4.4753609,-9.4573584,0,15.108587,0,14,14,1,0,4.5186982,7.5986695,2,0,1,1,8.882,0,32,0,4,3,4.0679998,-4.0669999,1.5635922,-1.5635922,73.493942,70.680344,0,19.760618,0,0,0,80.786057,161.05733,0,0,0,5.6825762,0,247.52597,5.6825762,5.6825762,163.93491,0,338.70251,256.47635,44.190872,72.758362,154.98451,28.56749,8,0,0.1875,8.6429996,3.1243138,16.78553,0,18.439579,0,3.1014678,0,278.02399,18.868406,102.33674,0,16.78553,6.2257819,0,18.889721,283.51617,18.439579,96.823242,16.129999,3.8163576,5.6825762,0,0,0,0,5.6825762,3192,14.868228
0,22.643999,211.98428,-10.08591,-5.23558,476.7186,369.21365,192.42427,3796.5869,2571.2039,107.50494,1225.3829,4.3092685,1.1335663,-0.59459549,204.60306,106.50069,-21.692225,0.4094353,-58.250153,75.250351,4.4620938,3.0219126,20.835213,17988.439,4821.9585,12607.922,4405.9736,974.54333,5.5463343,5.0754499,3.1860511,1.102929,3.8784688,0.10936234,1.9384015,1.0696036,633,139.5,0.5,0.5,1,0.5,1.7320508,2.0615528,-2.6903851,-7.2037096,237.125,214.25,321.125,88,0.96855921,0.89987743,0.86773992,1.2857084,0.4183602,0.69186902,1.3552027,2.6158631,3.4913723,3.8692381,4.1837873,1802.875,971.75,472.75,178.5,14.125,757.5,151.625,2,0,0,3,4,4,0,31,1,3,7,40,108.87383,0,0,26,3,3,3,1.0585276,6,0,5,37,0,9.3883514,1,1,17,1,-1.4250495,5.857903,17.021908,12.620829,-9.2096128,1.4452878,16.336412,1.56E-09,-1.8059248,14,1,12.088069,5.3428001,9.4743099,6,1,0,2,9.0279999,1,35,0,6,3,6.677,-5.678,3.3165622,-2.3165622,72.582222,116.65571,31.940002,32.701618,26.460169,0.63101059,0,98.670242,85.784325,0,0,32.016521,5.6825762,10.208881,232.36255,47.907982,74.999161,280.97073,27.091179,379.52725,293.35318,66.655655,133.80602,219.98009,67.15036,9,0,0.125,7.4572701,24.829845,66.856308,8.583149,0,4.115149,18.868406,0,266.3338,2.7759552,147.21815,50.070782,41.615376,0,6.8911037,19.329206,284.31256,0,137.36172,76.07,3.8591499,5.6825762,0,0,0,11.512783,53.707359,5322,11.159371
0,4.3378382,62.573448,-8.6472902,-1.22066,281.71161,289.25586,87.160606,589.90411,605.12323,7.5442262,15.219098,-0.79804283,-0.016980289,0.006181328,32.288403,7.2616396,-4.618525,0.000227776,-1.2126354,5.0748663,1.0331659,1.0598209,4.2730856,7374.2583,318.41641,5988.5806,1383.5505,2.1272664,5.0661469,5.1323676,1.4522964,0.21950936,8.3681431,0.28423876,2.2917397,1.2364987,416,105.875,6.5954528,3.5,5.5901699,0.5,0.5,0.70710677,-2.3825641,-5.411911,285.625,291.625,224.125,20.875,1.1432501,1.468976,0.87043881,0.3857263,0.76917505,1.9428563,3.4886005,5.9094715,7.5679259,6.8693347,0,1259.875,699,269.25,65.5,0.875,407.375,45.125,0,0,0,1,2,3,0,16,0,0,3,22,48.708565,0,0,13,1,2,0,1.3729029,4,1,2,18,1,5.50876,0,0,15,0,-0.8867501,4.4280467,6.3684263,6.3684263,-5.1762714,0,10.899545,0.000243421,14,10.613537,1.0022714,0.000145137,4.5211182,5.2042599,3,0,1,0,4.6950002,0,18,1,4,0,3.049,-3.049,1.3559046,-1.3559046,31.623276,66.342705,10.964937,18.504883,0,0,0,98.03923,43.871895,0,0,5.6825762,13.566921,2.503756,163.66438,21.753254,21.753254,127.4358,0,237.44293,163.66438,21.753254,53.657238,127.4358,31.903986,8,1,0.22727273,3.455708,10.999887,16.78553,20.14522,34.061146,32.990112,35.383869,0,163.50577,0,5.2434282,23.862217,27.785418,0,48.432472,4.7171016,158.78867,0,55.529087,39.189999,3.5718138,21.753254,0,0,0,22.058474,21.753254,1235,10.957765
0,20.657913,189.61208,-9.7387695,-5.1578102,501.9548,395.23569,172.32578,3981.0037,2738.1929,106.71912,1242.8108,3.7480962,0.71071017,-1.0262376,180.40254,96.840286,-28.222872,0.55500323,-49.972549,66.447075,4.4124961,3.0349798,20.461864,20583.209,6391.0757,14132.131,5788.8564,662.22125,5.9483047,5.2577162,3.6930108,1.001147,5.8369622,0.14583303,1.9549634,0.99802762,696.75,176.125,0.5,0.5,1,0.70710677,0.5,0.5,-2.6675909,-7.7160978,241.875,251.5,284.25,73.5,1.2838699,1.0473042,1.4363014,1.890208,0.68637794,0.88095087,1.715868,3.7922797,5.0636425,5.6137052,6.183043,1871,997,440.5,155.375,13.875,745.5,156.25,3.75,0,0,3,4,4,0,28,1,3,7,41,109.70335,0,0,29,2,4,2,1.0999445,8,0,5,43,1,9.882369,1,1,20,1,-1.4250497,4.4535475,19.061876,14.66086,-8.8202858,1.4452922,16.214306,1.56E-09,-1.8056419,14,1,12.087681,6.5368943,10.344571,6,1,0,2,9.4359999,1,32,0,8,3,6.5409999,-5.5419998,3.3823593,-2.3823593,93.32135,131.21083,31.940002,12.940999,26.460169,0.63101059,0,141.29672,68.381699,0,0,32.016521,0,12.712637,254.40758,44.72916,71.820343,296.50436,27.091179,435.65991,302.03073,63.476837,115.25204,248.8812,51.775196,10,0,0.12195122,6.5889778,35.829735,50.070782,8.583149,34.061146,10.486299,54.252274,0,259.3287,2.7759552,121.1839,50.070782,35.829735,0,52.56683,12.32413,284.31256,0,141.46791,72.410004,4.0188112,2.503756,0,0,0,11.512783,50.528542,6061,10.973037
0,5.373816,26.21245,-8.1601601,-0.62816,313.40002,193.27153,76.463127,700.76245,432.73495,120.12849,268.0275,0.15551335,1.0036697,0.061856076,46.668358,26.976038,-8.4363937,-1.040826,-4.6302252,4.7004766,1.3830705,0.85407394,4.8805704,3457.1484,536.89557,560.20752,2794.6943,102.2465,3.6094794,3.4103658,1.7754645,0.75748461,8.7638369,0.63947272,1.7846873,0.67467827,387,93.375,0.5,6.5192022,6.5764732,0.5,0.5,0.70710677,-2.3650167,-4.4996281,208.25,142.75,104.625,10,0.97134447,1.0890141,0.25260216,0.21535051,0.94932169,2.8076735,5.1893444,7.7678113,7.888248,0,0,985.5,440.625,137,32.375,0,297.875,32.375,0,0,0,1,1,1,0,12,0,0,1,20,50.361412,0,0,19,1,1,0,1.8150642,2,1,4,28,0,5.5147429,0,0,10,0,-0.98075759,2.688385,5.1261721,5.1261721,-4.7329555,0,7.4842834,0,14,14,1,0,2.390625,3.7439828,2,0,1,0,5.2340002,0,15,1,2,0,3.075,-3.076,1.0656112,-1.0656112,60.092724,25.592316,4.2653861,18.504883,0,0,0,92.076248,74.260063,0,0,0,13.566921,0,179.90323,13.566921,13.566921,108.45531,0,218.79138,129.00877,51.062275,69.567162,159.34976,18.504883,5,1,0.1,3.8714001,3.1243138,0,20.14522,0,33.418941,65.794373,0,112.23026,0,69.408775,23.862217,0,3.1243138,9.5567245,9.1278973,105.85911,0,152.59163,20.309999,2.9706779,13.566921,0,0,0,22.058474,13.566921,737,17.629873
0,4.8734646,16.179899,-8.1637096,-0.61238003,301.59216,185.22475,64.548599,635.75629,390.08331,116.36742,245.67297,-0.22039603,0.89812475,0.071219973,37.399166,8.5165806,-3.5615399,-0.86672539,-4.6899552,5.1206918,1.3059454,0.80129367,2.6759896,3416.967,397.44974,384.45511,3011.3301,21.18185,3.6872203,3.6134329,1.6780099,0.51208407,8.5643702,0.57749194,1.9290743,0.72154474,371,84,0.5,0.70710677,1.118034,0.5,0.5,0.70710677,-2.3940165,-4.5210752,201.375,140.875,114.375,11.125,1.0315425,1.0538685,0.6544137,0.39586774,0.87453544,2.6030073,5.0095,7.4998064,7.9590721,0,0,971.875,446.75,137.125,34.875,0,305.875,22.75,0,0,0,1,1,1,0,12,0,0,1,19,47.143562,0,0,17,1,1,0,1.6473556,2,1,4,25,0,5.2218494,0,0,11,0,-0.98073351,2.6913013,5.092555,5.092555,-4.4354687,0,7.4842396,0,14,14,1,0,2.7412255,3.976546,2,0,1,0,3.9460001,0,16,1,2,0,2.628,-2.628,1.0310448,-1.0310448,51.561951,25.592316,4.2653861,18.504883,0,0,0,109.47887,36.764713,0,0,0,13.566921,0,159.8105,13.566921,13.566921,99.924538,0,227.66324,108.91605,13.566921,32.071804,150.819,18.504883,6,1,0.10526316,3.3306401,3.1243138,0,20.14522,0,33.418941,103.53119,0,112.23026,0,2.7567475,23.862217,0,3.1243138,9.5567245,9.1278973,143.59592,0,85.939598,20.309999,3.1008527,13.566921,0,0,0,22.058474,13.566921,694,25.72477
0,4.9938622,25.35202,-8.29039,-0.53775001,273.86761,197.26863,65.528236,543.90106,391.77551,76.598969,152.12555,-0.286035,0.85439998,0.20172399,32.79631,6.3124266,-3.1007926,-1.0330544,-4.7275515,6.2115159,1.1544454,0.83155459,2.387991,3244.4475,247.28442,214.22881,2995.002,35.216686,3.7948835,3.7915175,1.3878665,0.60761249,8.7508793,0.53260028,1.984073,0.65938276,345.375,74.25,0.5,6.5192022,6.8007355,0.5,0.5,0.70710677,-2.1776762,-4.5214672,197.5,149.75,109,10.25,1.0683583,1.1404667,0.35538352,0.17829345,0.98451537,2.8237054,5.720892,7.683917,8.2199898,0,0,939.25,432.75,121,33.875,0,283,12,0,0,0,1,1,1,0,12,0,0,1,17,42.793282,0,0,15,1,1,0,1.7533824,3,1,4,20,0,4.1814094,0,0,11,0,-0.98070735,2.6935911,4.892076,4.892076,-3.8459828,0,7.4842048,0,14,14,1,0,3.4844444,4.0799408,2,0,1,0,3.7079999,0,12,1,3,0,2.608,-2.608,1.0281497,-1.0281497,34.500408,34.123089,4.2653861,18.504883,0,0,0,75.404266,73.529427,0,0,0,13.566921,0,162.50061,13.566921,13.566921,91.393768,0,221.82257,111.60616,13.566921,32.071804,142.28822,18.504883,6,1,0.88235295,3.2321,3.1243138,0,20.14522,0,27.047791,65.794373,0,147.51663,0,2.7567475,23.862217,0,3.1243138,3.185575,9.1278973,141.14548,0,85.939598,20.309999,3.1671422,13.566921,0,0,0,22.058474,13.566921,570,19.00563
